Frequency,s11-magnitude (db),s11-phase (°),s11-resistance (ω),s11-reactance (ω),s11-impedance (ω),s11-conductance (s),s11-vswr,s11-magnitude,s11-s-real,s11-s-imaginary,s12-magnitude (db),s12-phase (°),s12-resistance (ω),s12-reactance (ω),s12-impedance (ω),s12-conductance (s),s12-magnitude,s12-s-real,s12-s-imaginary,s21-magnitude (db),s21-phase (°),s21-resistance (ω),s21-reactance (ω),s21-impedance (ω),s21-conductance (s),s21-magnitude,s21-s-real,s21-s-imaginary,s22-magnitude (db),s22-phase (°),s22-resistance (ω),s22-reactance (ω),s22-impedance (ω),s22-conductance (s),s22-vswr,s22-magnitude,s22-s-real,s22-s-imaginary,Reference-Impedance,Original-Title
12177314,0,0,50,0,50,"0,02",1,0,0,0,"-2,60975573228487","-73,2430032870009","21,3489608330983","-70,903454824651","74,0478091149528","-0,008539584333239","0,740478091149528","0,213489608330983","-0,709034548246509",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
12283713,0,0,50,0,50,"0,02",1,0,0,0,"-2,63034935472954","-76,3150846469668","17,4769191239601","-71,7753224201452","73,8724550193185","-0,006990767649584","0,738724550193185","0,174769191239601","-0,717753224201452",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
12391042,0,0,50,0,50,"0,02",1,0,0,0,"-2,63521281798109","-79,4138246355881","13,5638204246433","-72,5744762853704","73,8311034226617","-0,005425528169857","0,738311034226617","0,135638204246433","-0,725744762853704",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
12499308,0,0,50,0,50,"0,02",1,0,0,0,"-2,60187430656099","-82,8993195002169","9,16160058174105","-73,5466018511081","74,1150293062397","-0,003664640232696","0,741150293062397","0,091616005817411","-0,735466018511081",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
12608520,0,0,50,0,50,"0,02",1,0,0,0,"-2,56964274863634","-85,9510903732377","5,25256928950301","-74,2048975031943","74,390565918002","-0,002101027715801","0,74390565918002","0,05252569289503","-0,742048975031943",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
12718687,0,0,50,0,50,"0,02",1,0,0,0,"-2,50635948701771","-89,2735439291793","0,950073302781894","-74,9285134541444","74,9345365484338","-0,000380029321113","0,749345365484338","0,009500733027819","-0,749285134541444",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
12829816,0,0,50,0,50,"0,02",1,0,0,0,"-2,46936255864728","-92,5072599132775","-3,29207696898786","-75,1823535522928","75,2543955954182","0,001316830787595","0,752543955954182","-0,032920769689879","-0,751823535522928",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
12941916,0,0,50,0,50,"0,02",1,0,0,0,"-2,41371028378463","-95,9098355976478","-7,79824534940961","-75,3355777106812","75,7381139158593","0,003119298139764","0,757381139158593","-0,077982453494096","-0,753355777106812",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
13054995,0,0,50,0,50,"0,02",1,0,0,0,"-2,35538444705593","-99,62480708056","-12,7484007650677","-75,1751150720596","76,2484075123158","0,005099360306027","0,762484075123158","-0,127484007650677","-0,751751150720596",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
13169063,0,0,50,0,50,"0,02",1,0,0,0,"-2,30195854172243","-103,084920918469","-17,3687612123798","-74,7268878829836","76,718848001835","0,006947504484952","0,76718848001835","-0,173687612123798","-0,747268878829836",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
13284127,0,0,50,0,50,"0,02",1,0,0,0,"-2,16620833429947","-106,799963424329","-22,5234175456076","-74,6013301703733","77,9272917604791","0,009009367018243","0,779272917604791","-0,225234175456076","-0,746013301703733",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
13400197,0,0,50,0,50,"0,02",1,0,0,0,"-2,10191532171022","-110,847102060412","-27,9384392155509","-73,3667154130215","78,50625017345","0,01117537568622","0,7850625017345","-0,279384392155509","-0,733667154130215",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
13517281,0,0,50,0,50,"0,02",1,0,0,0,"-1,97297210580362","-114,677654538303","-33,2675722101386","-72,4032564260144","79,6803796542661","0,013307028884055","0,796803796542661","-0,332675722101386","-0,724032564260144",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
13635387,0,0,50,0,50,"0,02",1,0,0,0,"-1,90331955105046","-118,607335206877","-38,4584719803279","-70,5163457596881","80,321909130458","0,015383388792131","0,80321909130458","-0,384584719803279","-0,705163457596881",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
13754526,0,0,50,0,50,"0,02",1,0,0,0,"-1,78057229554737","-123,123281519231","-44,5159562438451","-68,2267231208334","81,4650606586087","0,017806382497538","0,814650606586087","-0,445159562438451","-0,682267231208334",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
13874706,0,0,50,0,50,"0,02",1,0,0,0,"-1,64288544884707","-127,193968704888","-50,0337436201937","-65,9314333118246","82,7667167356713","0,020013497448078","0,827667167356713","-0,500337436201937","-0,659314333118246",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
13995936,0,0,50,0,50,"0,02",1,0,0,0,"-1,56020780551288","-131,733608367214","-55,6221050195831","-62,3552033499897","83,558302709115","0,022248842007833","0,83558302709115","-0,556221050195831","-0,623552033499897",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
14118225,0,0,50,0,50,"0,02",1,0,0,0,"-1,45337570224012","-136,241366239705","-61,0976672620441","-58,5059385937742","84,5923743348178","0,024439066904818","0,845923743348178","-0,610976672620441","-0,585059385937742",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
14241582,0,0,50,0,50,"0,02",1,0,0,0,"-1,35074367877198","-141,12545594734","-66,6398091282025","-53,7226805123229","85,5978420409789","0,026655923651281","0,855978420409789","-0,666398091282025","-0,537226805123229",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
14366017,0,0,50,0,50,"0,02",1,0,0,0,"-1,28299108630257","-146,127337607649","-71,6265671862264","-48,0814645899272","86,2681422310428","0,028650626874491","0,862681422310428","-0,716265671862264","-0,480814645899272",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
14491540,0,0,50,0,50,"0,02",1,0,0,0,"-1,20492645392416","-151,012213958021","-76,1419931756607","-42,1849797833612","87,0469737790175","0,030456797270264","0,870469737790175","-0,761419931756607","-0,421849797833612",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
14618159,0,0,50,0,50,"0,02",1,0,0,0,"-1,20137406173622","-156,092719237094","-79,6111110497254","-35,2908921432277","87,0825819026781","0,03184444441989","0,870825819026781","-0,796111110497254","-0,352908921432277",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
14745885,0,0,50,0,50,"0,02",1,0,0,0,"-1,1764143154492","-161,391749015601","-82,7676188061019","-27,8676508138493","87,3331820370404","0,033107047522441","0,873331820370404","-0,827676188061019","-0,278676508138493",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
14874727,0,0,50,0,50,"0,02",1,0,0,0,"-1,13625321390326","-166,730955306991","-85,3955834872307","-20,1379517622887","87,7379209937462","0,034158233394892","0,877379209937462","-0,853955834872307","-0,201379517622887",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
15004694,0,0,50,0,50,"0,02",1,0,0,0,"-1,19522188425347","-172,290741117387","-86,356633390867","-11,6900853997489","87,1442839620478","0,034542653356347","0,871442839620478","-0,86356633390867","-0,116900853997489",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
15135797,0,0,50,0,50,"0,02",1,0,0,0,"-1,24130676420096","-177,769167298051","-86,6174494524997","-3,37418815851114","86,6831453939309","0,034646979781","0,866831453939309","-0,866174494524997","-0,033741881585111",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
15268046,0,0,50,0,50,"0,02",1,0,0,0,"-1,32720504556192","176,908208642618","-85,7051918762196","4,62931255701291","85,8301255346288","0,034282076750488","0,858301255346288","-0,857051918762196","0,046293125570129",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
15401450,0,0,50,0,50,"0,02",1,0,0,0,"-1,40235192486066","171,843379154636","-84,2299763780369","12,072636585001","85,0907602196511","0,033691990551215","0,850907602196511","-0,842299763780369","0,12072636585001",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
15536019,0,0,50,0,50,"0,02",1,0,0,0,"-1,50132763752592","166,18307679139","-81,6923472967789","20,0911517497889","84,126654429441","0,032676938918712","0,84126654429441","-0,816923472967789","0,200911517497889",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
15671765,0,0,50,0,50,"0,02",1,0,0,0,"-1,66771546116917","160,708736112662","-77,8964779259378","27,2656255650442","82,5304526264052","0,031158591170375","0,825304526264052","-0,778964779259378","0,272656255650442",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
15808696,0,0,50,0,50,"0,02",1,0,0,0,"-1,79684124903711","155,879295128318","-74,2129324787804","33,2292385996274","81,3126167640114","0,029685172991512","0,813126167640114","-0,742129324787804","0,332292385996274",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
15946824,0,0,50,0,50,"0,02",1,0,0,0,"-1,87278055201818","150,529285131432","-70,1751358712869","39,6558458904444","80,6048125600467","0,028070054348515","0,806048125600467","-0,701751358712869","0,396558458904444",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
16086159,0,0,50,0,50,"0,02",1,0,0,0,"-2,06372503397947","145,555575470302","-65,0274439067618","44,5993170381537","78,8521879298019","0,026010977562705","0,788521879298019","-0,650274439067618","0,445993170381537",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
16226711,0,0,50,0,50,"0,02",1,0,0,0,"-2,13569924484787","140,579183394855","-60,4108802197504","49,6588246626113","78,2014917747546","0,0241643520879","0,782014917747546","-0,604108802197504","0,496588246626113",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
16368491,0,0,50,0,50,"0,02",1,0,0,0,"-2,2502340468807","135,607335872357","-55,1478225831734","53,9909075519766","77,1770719446602","0,022059129033269","0,771770719446602","-0,551478225831734","0,539909075519766",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
16511511,0,0,50,0,50,"0,02",1,0,0,0,"-2,39180089944174","130,873363956078","-49,687389735331","57,4146038876097","75,9293977210527","0,019874955894132","0,759293977210527","-0,49687389735331","0,574146038876097",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
16655779,0,0,50,0,50,"0,02",1,0,0,0,"-2,45113639855493","126,253834339028","-44,5961924259006","60,8129972355268","75,4124725205065","0,01783847697036","0,754124725205065","-0,445961924259006","0,608129972355268",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
16801309,0,0,50,0,50,"0,02",1,0,0,0,"-2,5378400653143","121,637250222896","-39,1639262955592","63,5674144658171","74,6634402150943","0,015665570518224","0,746634402150943","-0,391639262955592","0,635674144658171",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
16948109,0,0,50,0,50,"0,02",1,0,0,0,"-2,54446674061165","117,07037481932","-33,9522656251564","66,4332252022001","74,6064993941374","0,013580906250063","0,746064993941374","-0,339522656251564","0,664332252022002",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
17096193,0,0,50,0,50,"0,02",1,0,0,0,"-2,61954312512987","112,446910334621","-28,241627415303","68,3604095749421","73,9644179069816","0,011296650966121","0,739644179069816","-0,28241627415303","0,68360409574942",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
17245570,0,0,50,0,50,"0,02",1,0,0,0,"-2,61305507350209","107,742285618635","-22,5564682098331","70,4990769903063","74,0196873445596","0,009022587283933","0,740196873445596","-0,225564682098331","0,704990769903064",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
17396253,0,0,50,0,50,"0,02",1,0,0,0,"-2,65912074712826","103,474413122187","-17,1561794667752","71,6014792555118","73,6281625838489","0,00686247178671","0,736281625838489","-0,171561794667752","0,716014792555118",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
17548252,0,0,50,0,50,"0,02",1,0,0,0,"-2,62243154643393","99,0631838839076","-11,6472645475572","73,0167039686469","73,9398257361065","0,004658905819023","0,739398257361065","-0,116472645475572","0,730167039686469",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
17701579,0,0,50,0,50,"0,02",1,0,0,0,"-2,56630107933409","94,2772388053475","-5,55037538630445","74,2119219515026","74,4191912524236","0,002220150154522","0,744191912524236","-0,055503753863045","0,742119219515026",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
17856246,0,0,50,0,50,"0,02",1,0,0,0,"-2,48424993262908","89,334197501825","0,872972407856836","75,1204499011491","75,1255221224846","-0,000349188963143","0,751255221224846","0,008729724078568","0,751204499011491",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
18012265,0,0,50,0,50,"0,02",1,0,0,0,"-2,44668191582629","84,6433206680119","7,04378454887736","75,1216493569241","75,4511570678387","-0,002817513819551","0,754511570678387","0,070437845488774","0,751216493569241",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
18169646,0,0,50,0,50,"0,02",1,0,0,0,"-2,34042863353937","79,9416867864805","13,3397629129964","75,2058904379526","76,3798090540968","-0,005335905165199","0,763798090540968","0,133397629129964","0,752058904379526",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
18328403,0,0,50,0,50,"0,02",1,0,0,0,"-2,26310206404706","74,74848308289","20,2718955127274","74,3486951065538","77,0628199051023","-0,008108758205091","0,770628199051023","0,202718955127274","0,743486951065538",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
18488547,0,0,50,0,50,"0,02",1,0,0,0,"-2,13584362678362","69,2338987347957","27,7261764244226","73,1199641008705","78,2001918746418","-0,011090470569769","0,782001918746418","0,277261764244226","0,731199641008705",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
18650090,0,0,50,0,50,"0,02",1,0,0,0,"-1,92357166231067","63,8478517992585","35,319941806797","71,9311862596518","80,1348478875217","-0,014127976722719","0,801348478875217","0,35319941806797","0,719311862596518",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
18813044,0,0,50,0,50,"0,02",1,0,0,0,"-1,82463611504531","58,1805540216394","42,7346368780542","68,8717097250381","81,0528320883919","-0,017093854751222","0,810528320883919","0,427346368780542","0,688717097250381",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
18977423,0,0,50,0,50,"0,02",1,0,0,0,"-1,69172944513767","52,1386430769119","50,513453241145","64,9777512279401","82,3025948131978","-0,020205381296458","0,823025948131978","0,50513453241145","0,649777512279401",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
19143237,0,0,50,0,50,"0,02",1,0,0,0,"-1,54856455110008","45,710297045699","58,4259136780296","59,8927883910374","83,670385981936","-0,023370365471212","0,83670385981936","0,584259136780296","0,598927883910374",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
19310500,0,0,50,0,50,"0,02",1,0,0,0,"-1,44114047169182","39,3760417064575","65,4819890865691","53,741672042056","84,711617908109","-0,026192795634628","0,84711617908109","0,654819890865691","0,53741672042056",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
19479225,0,0,50,0,50,"0,02",1,0,0,0,"-1,38910735001424","32,7299653925485","71,6899728856054","46,0771088007733","85,2206088207374","-0,028675989154242","0,852206088207374","0,716899728856054","0,460771088007733",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
19649424,0,0,50,0,50,"0,02",1,0,0,0,"-1,33129589826382","25,6350705548332","77,3452478544107","37,1158612570084","85,7897110527231","-0,030938099141764","0,857897110527231","0,773452478544107","0,371158612570084",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
19821111,0,0,50,0,50,"0,02",1,0,0,0,"-1,29526772707231","18,7559355118686","81,5716550550102","27,6992701220768","86,1462969239499","-0,032628662022004","0,861462969239499","0,815716550550102","0,276992701220768",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
19994297,0,0,50,0,50,"0,02",1,0,0,0,"-1,3339648711122","11,7417999131058","83,9687220553667","17,4529822738074","85,7633539098214","-0,033587488822147","0,857633539098214","0,839687220553667","0,174529822738074",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
20168996,0,0,50,0,50,"0,02",1,0,0,0,"-1,43208109944254","4,64799500160014","84,5211404034781","6,87167352996837","84,8000181144257","-0,033808456161391","0,848000181144257","0,845211404034781","0,068716735299684",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
20345222,0,0,50,0,50,"0,02",1,0,0,0,"-1,51633533700785","-2,61225304290272","83,8941541249771","-3,82758968048917","83,9814237739966","-0,033557661649991","0,839814237739966","0,838941541249771","-0,038275896804892",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
20522988,0,0,50,0,50,"0,02",1,0,0,0,"-1,65797115831741","-9,61879852896769","81,4615158059907","-13,8056774153077","82,6230917256503","-0,032584606322396","0,826230917256503","0,814615158059907","-0,138056774153077",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
20702307,0,0,50,0,50,"0,02",1,0,0,0,"-1,82214788234984","-16,7480988618561","77,6368830856191","-23,3632402724853","81,0760544876227","-0,031054753234248","0,810760544876227","0,776368830856191","-0,233632402724853",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
20883192,0,0,50,0,50,"0,02",1,0,0,0,"-1,98184007799221","-23,6523460149245","72,9124766322735","-31,9340377542473","79,5990704464664","-0,029164990652909","0,795990704464664","0,729124766322735","-0,319340377542473",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
21065659,0,0,50,0,50,"0,02",1,0,0,0,"-2,15439277860653","-30,2622659296148","67,3995779741746","-39,3256108288454","78,0333696450349","-0,02695983118967","0,780333696450348","0,673995779741746","-0,393256108288454",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
21249719,0,0,50,0,50,"0,02",1,0,0,0,"-2,26713733211719","-36,8187876665903","61,6628233315709","-46,1612287726328","77,0270265752214","-0,024665129332628","0,770270265752214","0,616628233315709","-0,461612287726328",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
21435388,0,0,50,0,50,"0,02",1,0,0,0,"-2,40597843439236","-43,2311538828662","55,2316532323539","-51,9225180652526","75,8055631270916","-0,022092661292942","0,758055631270916","0,552316532323539","-0,519225180652526",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
21622679,0,0,50,0,50,"0,02",1,0,0,0,"-2,51363078127357","-49,2897485208483","48,8339576234763","-56,7541702397629","74,8718321986011","-0,019533583049391","0,748718321986011","0,488339576234763","-0,567541702397629",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
21811606,0,0,50,0,50,"0,02",1,0,0,0,"-2,60125547272597","-55,3260783604771","42,1674343842297","-60,9567700493972","74,1203098846963","-0,016866973753692","0,741203098846963","0,421674343842297","-0,609567700493972",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
22002184,0,0,50,0,50,"0,02",1,0,0,0,"-2,65874986359323","-61,154370809554","35,5235264844437","-64,4953360243809","73,631306540009","-0,014209410593778","0,73631306540009","0,355235264844437","-0,644953360243809",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
22194428,0,0,50,0,50,"0,02",1,0,0,0,"-2,73317664853721","-67,1421754289929","28,357735868149","-67,2702617631907","73,0030773409991","-0,01134309434726","0,730030773409991","0,28357735868149","-0,672702617631907",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
22388351,0,0,50,0,50,"0,02",1,0,0,0,"-2,7257145573487","-73,0795353928521","21,2653634809848","-69,9027796425507","73,0658215976075","-0,008506145392394","0,730658215976075","0,212653634809848","-0,699027796425507",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
22583968,0,0,50,0,50,"0,02",1,0,0,0,"-2,71736540603436","-78,646924241466","14,397164428077","-71,7050144902441","73,1360885378429","-0,005758865771231","0,731360885378429","0,14397164428077","-0,717050144902441",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
22781295,0,0,50,0,50,"0,02",1,0,0,0,"-2,65163372583599","-84,6186994878043","6,91105321087644","-73,3668688687881","73,6916555933812","-0,002764421284351","0,736916555933812","0,069110532108764","-0,733668688687881",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
22980346,0,0,50,0,50,"0,02",1,0,0,0,"-2,55873686220102","-90,815881780101","-1,06060356355711","-74,4764768455102","74,4840283768195","0,000424241425423","0,744840283768195","-0,010606035635571","-0,744764768455102",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
23181136,0,0,50,0,50,"0,02",1,0,0,0,"-2,44373990079747","-97,1922876060587","-9,44966143362676","-74,8828338122283","75,4767176085445","0,003779864573451","0,754767176085445","-0,094496614336268","-0,748828338122283",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
23383680,0,0,50,0,50,"0,02",1,0,0,0,"-2,293054246589","-103,45013260572","-17,863028076382","-74,6911895991429","76,7975362612156","0,007145211230553","0,767975362612156","-0,17863028076382","-0,746911895991429",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
23587994,0,0,50,0,50,"0,02",1,0,0,0,"-2,15170783752757","-110,360202983309","-27,1578367319414","-73,1807650933677","78,0574946793032","0,010863134692777","0,780574946793032","-0,271578367319414","-0,731807650933677",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
23794093,0,0,50,0,50,"0,02",1,0,0,0,"-1,9699617322185","-117,672247222873","-37,0174416026192","-70,5908940163921","79,7080002310736","0,014806976641048","0,797080002310736","-0,370174416026192","-0,705908940163921",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
24001993,0,0,50,0,50,"0,02",1,0,0,0,"-1,77897833097533","-125,034759172977","-46,7754975878711","-66,7161536309841","81,4800118428195","0,018710199035148","0,814800118428195","-0,467754975878711","-0,667161536309841",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
24211710,0,0,50,0,50,"0,02",1,0,0,0,"-1,63136263403729","-132,861484187586","-56,3749995541803","-60,74856731481","82,8765890076071","0,022549999821672","0,828765890076071","-0,563749995541803","-0,6074856731481",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
